order_id,order_date,customer_id,product_id,quantity,customer_name,email,phone_number,address_line_1,city,country,postcode,loyalty_card,PhoneNumberValid,coffee_type,roast_type,size,unit_price,price_per_100g,profit,day,month_name,year
UBI-59229-277,2019-09-11,00886-35803-FG,L-D-0.5,3,Edeline Edney,No email,+1 (205) 866-7629,43 Crest Line Road,Birmingham,US,35263,No,True,Lib,D,0.5,7.77,1.554,1.0101,Wednesday,September,2019
UBI-83843-396,2019-10-09,58816-74064-TF,R-L-1,2,Nanny Izhakov,nizhakovdd@aol.com,+44 (570) 683-9517,013 Tennyson Terrace,Seaton,UK,LE15,No,True,Rob,L,1.0,11.95,1.195,0.717,Wednesday,October,2019
UBW-50312-037,2020-02-09,69503-12127-YD,A-L-2.5,4,Nickey Dimbleby,No email,+1 (469) 579-2051,525 Warner Hill,Dallas,US,75216,No,True,Ara,L,2.5,29.785,1.1914,2.68065,Sunday,February,2020
UCT-03935-589,2021-03-29,85851-78384-DM,R-D-0.5,6,Anny Mundford,amundford52@nbcnews.com,+1 (434) 738-7279,5097 Mitchell Plaza,Charlottesville,US,22908,No,True,Rob,D,0.5,5.37,1.074,0.3222,Monday,March,2021
UCZ-59708-525,2022-03-04,05501-86351-NX,L-D-2.5,3,Willa Rolling,No email,+1 (813) 759-3534,3 Mockingbird Plaza,Zephyrhills,US,33543,Yes,True,Lib,D,2.5,29.785,1.1914,3.87205,Friday,March,2022
UDB-09651-780,2020-08-31,90767-92589-LV,E-D-0.5,2,Felita Eshmade,feshmadeks@umn.edu,+1 (804) 531-4136,08 Shopko Park,Richmond,US,23203,No,True,Exc,D,0.5,7.29,1.458,0.8019,Monday,August,2020
UDG-65353-824,2020-01-07,17514-94165-RJ,E-M-0.5,4,Kari Swede,kswede4g@addthis.com,+1 (405) 535-0273,94 Pleasure Circle,Oklahoma City,US,73135,No,True,Exc,M,0.5,8.25,1.65,0.9075,Tuesday,January,2020
UDH-24280-432,2021-05-16,44865-58249-RY,L-L-1,4,Neely Broadberrie,nbroadberrieb4@gnu.org,+1 (202) 327-2217,8571 Buena Vista Junction,Washington,US,20057,No,True,Lib,L,1.0,15.85,1.585,2.0605,Sunday,May,2021
UDN-88321-005,2020-07-05,14640-87215-BK,R-L-0.5,5,Hailee Radbone,hradbonehd@newsvine.com,+1 (415) 968-9559,265 Maple Parkway,San Francisco,US,94159,No,True,Rob,L,0.5,7.17,1.434,0.4302,Sunday,July,2020
UDS-04807-593,2019-11-29,84074-28110-OV,L-D-0.5,2,Bayard Wellan,bwellanmp@cafepress.com,No phone number,7203 Main Crossing,Buffalo,US,14276,No,False,Lib,D,0.5,7.77,1.554,1.0101,Friday,November,2019
UEA-72681-629,2021-03-12,24972-55878-KX,A-L-2.5,3,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,US,75287,No,True,Ara,L,2.5,29.785,1.1914,2.68065,Friday,March,2021
UEB-09112-118,2020-01-30,82718-93677-XO,A-M-0.5,4,Maitilde Boxill,No email,+1 (334) 191-0127,65 Cardinal Plaza,Montgomery,US,36177,Yes,True,Ara,M,0.5,6.75,1.35,0.6075,Thursday,January,2020
UFZ-24348-219,2019-09-07,27930-59250-JT,L-M-2.5,3,Allis Wilmore,No email,+1 (713) 984-5207,94 Moulton Street,Houston,US,77260,No,True,Lib,M,2.5,33.465,1.3386,4.35045,Saturday,September,2019
UGK-07613-982,2022-07-28,57808-90533-UE,A-M-0.5,3,Derick Snow,No email,+1 (718) 461-3002,813 La Follette Place,New York City,US,10004,No,True,Ara,M,0.5,6.75,1.35,0.6075,Thursday,July,2022
UHK-63283-868,2022-04-24,16809-16936-WF,A-M-0.5,1,Modesty MacConnechie,mmacconnechieo9@reuters.com,+1 (304) 620-6008,526 Onsgard Park,Charleston,US,25362,Yes,True,Ara,M,0.5,6.75,1.35,0.6075,Sunday,April,2022
UHP-24614-199,2022-03-20,67953-79896-AC,A-M-1,4,Antonius Lewry,alewrype@whitehouse.gov,+1 (334) 368-9435,86 Pine View Pass,Montgomery,US,36195,No,True,Ara,M,1.0,11.25,1.125,1.0125,Sunday,March,2022
UHW-74617-126,2022-02-16,90816-65619-LM,E-D-2.5,2,Billy Neiland,No email,No phone number,02971 Alpine Court,Cleveland,US,44105,No,False,Exc,D,2.5,27.945,1.1178,3.07395,Wednesday,February,2022
UJG-34731-295,2022-05-26,15764-22559-ZT,A-M-2.5,1,Cece Inker,No email,+1 (863) 977-9033,67 Annamark Street,Lakeland,US,33811,No,True,Ara,M,2.5,25.875,1.035,2.32875,Thursday,May,2022
UJQ-54441-340,2019-07-30,26822-19510-SD,A-L-0.2,5,Gabie Tweed,gtweed8v@yolasite.com,No phone number,0 Fairview Lane,Fresno,US,93715,Yes,False,Ara,L,0.2,3.885,1.9425,0.34965,Tuesday,July,2019
UJQ-54441-340,2019-07-30,26822-19510-SD,E-M-0.2,2,Gabie Tweed,gtweed8v@yolasite.com,No phone number,0 Fairview Lane,Fresno,US,93715,Yes,False,Exc,M,0.2,4.125,2.0625,0.45375,Tuesday,July,2019
UJV-32333-364,2021-12-03,86110-83695-YS,L-L-0.5,1,Merell Zanazzi,No email,+1 (606) 824-3445,4 Memorial Place,Lexington,US,40596,No,True,Lib,L,0.5,9.51,1.902,1.2363,Friday,December,2021
UKS-93055-397,2022-07-13,13082-41034-PD,A-D-2.5,5,Romain Avrashin,ravrashinna@tamu.edu,+1 (202) 973-9890,88 Westerfield Point,Washington,US,20067,No,True,Ara,D,2.5,22.885,0.9154,2.05965,Wednesday,July,2022
ULA-24644-321,2021-08-13,67010-92988-CT,R-D-2.5,4,Reube Cawley,rcawleycm@yellowbook.com,No phone number,54210 Eagan Avenue,Ballyboden,IR,D6W,Yes,False,Rob,D,2.5,20.585,0.8234,1.2351,Friday,August,2021
ULM-49433-003,2020-08-14,99421-80253-UI,E-M-1,2,Cybill Graddell,No email,No phone number,8 Reindahl Alley,Albany,US,12205,No,False,Exc,M,1.0,13.75,1.375,1.5125,Friday,August,2020
ULR-52653-960,2021-10-04,04152-34436-IE,L-L-2.5,2,Maurie Bartol,No email,+1 (617) 493-7594,7625 Starling Court,Boston,US,2216,No,True,Lib,L,2.5,36.455,1.4582,4.73915,Monday,October,2021
ULU-07744-724,2020-03-26,94058-95794-IJ,L-M-0.5,5,Layne Imason,limasonio@discuz.net,No phone number,9 Village Green Parkway,Houston,US,77070,Yes,False,Lib,M,0.5,8.73,1.746,1.1349,Thursday,March,2020
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6,Man Fright,mfrightm8@harvard.edu,+353 (955) 108-0675,27242 Fordem Crossing,Daingean,IR,E91,No,True,Rob,D,0.2,2.685,1.3425,0.1611,Saturday,February,2021
UME-75640-698,2019-10-11,62494-09113-RP,A-M-0.5,4,Marguerite Graves,No email,+1 (479) 204-9111,91413 Scott Way,Fort Smith,US,72905,No,True,Ara,M,0.5,6.75,1.35,0.6075,Friday,October,2019
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,Cody Verissimo,cverissimogh@theglobeandmail.com,No phone number,18 Bluestem Avenue,Upton,UK,DN21,Yes,False,Lib,L,2.5,36.455,1.4582,4.73915,Tuesday,November,2020
UMT-26130-151,2019-05-21,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,cweatherallim@toplist.cz,+1 (315) 335-0182,218 5th Plaza,Syracuse,US,13205,Yes,True,Lib,M,0.2,4.365,2.1825,0.56745,Tuesday,May,2019
UOA-23786-489,2020-05-31,90305-50099-SV,A-M-0.5,6,Queenie Veel,qveel2x@jugem.jp,+1 (713) 750-9202,378 Shopko Center,Houston,US,77260,Yes,True,Ara,M,0.5,6.75,1.35,0.6075,Sunday,May,2020
UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5,Kienan Scholard,kscholardgk@sbwire.com,+1 (614) 199-9032,47910 Longview Place,Columbus,US,43268,No,True,Ara,M,0.5,6.75,1.35,0.6075,Tuesday,November,2021
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,+1 (775) 993-8273,8 Everett Court,Carson City,US,89706,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Sunday,March,2021
UOM-71431-481,2022-03-26,65732-22589-OW,R-D-2.5,1,Kippie Marrison,kmarrisonoq@dropbox.com,+1 (303) 808-6803,84 Sutherland Alley,Denver,US,80243,Yes,True,Rob,D,2.5,20.585,0.8234,1.2351,Saturday,March,2022
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,No email,+1 (612) 477-9298,529 Judy Circle,Saint Paul,US,55123,No,True,Rob,L,2.5,27.485,1.0994,1.6491,Thursday,February,2020
UPX-54529-618,2021-09-10,40535-56770-UM,L-D-1,3,Tawnya Menary,tmenaryp7@phoca.cz,+1 (971) 467-6353,5546 Kensington Hill,Portland,US,97240,No,True,Lib,D,1.0,12.95,1.295,1.6835,Friday,September,2021
UQI-28177-865,2020-09-18,04317-46176-TB,R-L-0.2,6,Ingamar Eberlein,ieberleinqf@hc360.com,+1 (717) 323-3451,8 Delaware Circle,Harrisburg,US,17121,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Friday,September,2020
UQU-65630-479,2021-01-22,37651-47492-NC,R-M-2.5,4,Annabel Antuk,aantukm@kickstarter.com,+1 (941) 740-6268,77965 Lawn Park,Punta Gorda,US,33982,Yes,True,Rob,M,2.5,22.885,0.9154,1.3731,Friday,January,2021
USA-42811-560,2021-04-26,49671-11547-WG,E-L-0.2,2,Jacquelyn Maha,jmahakc@cyberchimps.com,+1 (702) 238-8287,604 Hintze Place,Reno,US,89550,No,True,Exc,L,0.2,4.455,2.2275,0.49005,Monday,April,2021
USN-44968-231,2020-09-10,71749-05400-CN,R-L-1,4,Giana Tonnesen,No email,+1 (202) 931-2413,041 Lighthouse Bay Center,Washington,US,20436,No,True,Rob,L,1.0,11.95,1.195,0.717,Thursday,September,2020
USN-68115-161,2021-08-10,08120-16183-AW,E-M-0.2,6,Rasia Jacquemard,rjacquemardcc@acquirethisname.com,+353 (959) 389-1521,415 Fremont Junction,Monasterevin,IR,W34,No,True,Exc,M,0.2,4.125,2.0625,0.45375,Tuesday,August,2021
UVF-59322-459,2019-07-25,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,No phone number,715 Kropf Hill,Decatur,US,30033,No,False,Exc,L,2.5,34.155,1.3662,3.75705,Thursday,July,2019
UZL-46108-213,2021-11-11,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,No phone number,39 Pawling Place,Nashville,US,37240,No,False,Lib,L,1.0,15.85,1.585,2.0605,Thursday,November,2021
VAJ-44572-469,2020-10-27,79216-73157-TE,R-L-0.2,6,Delmar Beasant,No email,+353 (382) 208-0531,856 Colorado Way,Kilkenny,IR,R95,Yes,True,Rob,L,0.2,3.585,1.7925,0.2151,Tuesday,October,2020
VAU-44387-624,2019-03-20,99643-51048-IQ,A-M-0.2,6,Minni Alabaster,malabasterg@hexun.com,+1 (971) 483-6255,3 Charing Cross Trail,Portland,US,97271,No,True,Ara,M,0.2,3.375,1.6875,0.30375,Wednesday,March,2019
VCE-56531-986,2021-03-09,57192-13428-PL,R-M-0.5,5,Rikki Tomkowicz,rtomkowiczk7@bravesites.com,+353 (849) 645-1593,76 Larry Junction,Lusk,IR,K45,Yes,True,Rob,M,0.5,5.97,1.194,0.3582,Tuesday,March,2021
VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,2,Bobinette Hindsberg,bhindsberg3n@blogs.com,+1 (704) 888-5303,7 Brickson Park Road,Charlotte,US,28210,Yes,True,Exc,D,0.5,7.29,1.458,0.8019,Thursday,December,2020
VEA-31961-977,2021-12-15,51432-27169-KN,E-D-0.5,3,Bartholemy Flaherty,bflaherty4s@moonfruit.com,No phone number,045 Jana Place,Eadestown,IR,A86,No,False,Exc,D,0.5,7.29,1.458,0.8019,Wednesday,December,2021
VEM-79839-466,2022-03-16,32743-78448-KT,R-L-2.5,5,Janella Millett,jmillettik@addtoany.com,+1 (919) 302-3228,3 Novick Alley,Durham,US,27717,Yes,True,Rob,L,2.5,27.485,1.0994,1.6491,Wednesday,March,2022
VET-41158-896,2020-04-29,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,+1 (650) 712-0135,46367 Waubesa Hill,Orange,US,92668,Yes,True,Exc,M,2.5,31.625,1.265,3.47875,Wednesday,April,2020
VFZ-91673-181,2021-11-13,10225-91535-AI,A-L-1,6,Lenka Rushmer,lrushmer65@europa.eu,+1 (949) 869-7598,70379 Canary Plaza,Irvine,US,92619,Yes,True,Ara,L,1.0,12.95,1.295,1.1655,Saturday,November,2021
VGI-33205-360,2019-03-21,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,+44 (185) 319-5850,47392 Spenser Trail,Twyford,UK,LE14,Yes,True,Lib,M,0.5,8.73,1.746,1.1349,Thursday,March,2019
VGM-24161-361,2022-05-01,71034-49694-CS,E-M-2.5,2,Byron Acarson,bacarsonhf@cnn.com,+1 (713) 418-6385,0 Bay Center,Houston,US,77281,Yes,True,Exc,M,2.5,31.625,1.265,3.47875,Sunday,May,2022
VID-40587-569,2021-02-20,09818-59895-EH,E-D-2.5,5,Stanly Keets,skeetsde@answers.com,+1 (703) 230-2979,2500 Crest Line Plaza,Alexandria,US,22309,Yes,True,Exc,D,2.5,27.945,1.1178,3.07395,Saturday,February,2021
VIO-27668-766,2019-12-15,10074-20104-NN,R-D-2.5,1,Dick Drinkall,ddrinkallcx@psu.edu,+1 (865) 407-3871,82460 Grover Parkway,Knoxville,US,37939,Yes,True,Rob,D,2.5,20.585,0.8234,1.2351,Sunday,December,2019
VJF-46305-323,2019-01-18,68555-89840-GZ,L-D-0.5,2,Morgen Seson,msesonck@census.gov,+1 (206) 642-0902,92847 Schlimgen Road,Seattle,US,98109,No,True,Lib,D,0.5,7.77,1.554,1.0101,Friday,January,2019
VKA-82720-513,2019-06-24,12299-30914-NG,A-M-2.5,6,Grete Holborn,gholborn4b@ow.ly,+1 (203) 577-5788,124 Sycamore Point,Norwalk,US,6854,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Monday,June,2019
VKQ-39009-292,2021-11-23,57808-90533-UE,L-M-1,5,Derick Snow,No email,+1 (718) 461-3002,813 La Follette Place,New York City,US,10004,No,True,Lib,M,1.0,14.55,1.455,1.8915,Tuesday,November,2021
VMT-10030-889,2021-12-15,87602-55754-VN,A-L-1,6,Torie Gottelier,tgottelier2h@vistaprint.com,+1 (816) 743-8492,426 Division Avenue,Kansas City,US,64136,No,True,Ara,L,1.0,12.95,1.295,1.1655,Wednesday,December,2021
VMW-26889-781,2019-06-28,36078-91009-WU,A-L-0.2,2,Arda Curley,acurley1b@hao123.com,+1 (760) 840-3808,45098 Scott Drive,San Bernardino,US,92415,Yes,True,Ara,L,0.2,3.885,1.9425,0.34965,Friday,June,2019
VNC-93921-469,2020-01-31,04666-71569-RI,L-L-1,1,Zacharias Kiffe,zkiffe74@cyberchimps.com,+1 (414) 703-7269,32764 Buell Pass,Milwaukee,US,53205,Yes,True,Lib,L,1.0,15.85,1.585,2.0605,Friday,January,2020
VPX-08817-517,2020-11-15,46963-10322-ZA,L-L-1,5,Granger Fantham,gfanthamjz@hexun.com,+1 (323) 878-8818,46555 Graceland Court,Los Angeles,US,90035,Yes,True,Lib,L,1.0,15.85,1.585,2.0605,Sunday,November,2020
VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,+1 (785) 366-9983,7 Dunning Trail,Topeka,US,66617,No,True,Rob,M,0.5,5.97,1.194,0.3582,Sunday,June,2019
VQR-01002-970,2020-10-28,49315-21985-BB,E-L-2.5,5,Duky Phizackerly,dphizackerlyb@utexas.edu,+1 (408) 533-6012,28643 Bluejay Crossing,San Jose,US,95194,Yes,True,Exc,L,2.5,34.155,1.3662,3.75705,Wednesday,October,2020
VQV-59984-866,2019-03-08,48854-01899-FN,R-D-0.2,3,Vanya Skullet,vskulletah@tinyurl.com,+353 (215) 420-1467,4 Grim Road,Balally,IR,D04,No,True,Rob,D,0.2,2.685,1.3425,0.1611,Friday,March,2019
VQW-91903-926,2020-03-13,05325-97750-WP,E-D-2.5,1,Cody Verissimo,cverissimogh@theglobeandmail.com,No phone number,18 Bluestem Avenue,Upton,UK,DN21,Yes,False,Exc,D,2.5,27.945,1.1178,3.07395,Friday,March,2020
VRM-93594-914,2021-07-21,66806-41795-MX,E-D-0.5,5,Emlynne Laird,elaird5e@bing.com,+1 (330) 112-0053,43451 Doe Crossing Trail,Warren,US,44485,No,True,Exc,D,0.5,7.29,1.458,0.8019,Wednesday,July,2021
VRT-39834-265,2021-01-07,86686-37462-CK,L-L-1,3,Hamish Skeech,No email,+353 (677) 415-3920,5662 Messerschmidt Lane,Valleymount,IR,A83,Yes,True,Lib,L,1.0,15.85,1.585,2.0605,Thursday,January,2021
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4,Frans Habbergham,fhabberghamn8@discovery.com,+1 (775) 814-9362,76 Fallview Crossing,Sparks,US,89436,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Sunday,October,2021
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,+44 (933) 508-3795,5 Butterfield Plaza,Halton,UK,LS9,No,True,Lib,L,0.2,4.755,2.3775,0.61815,Tuesday,July,2019
VSS-56247-688,2022-05-21,08360-19442-GB,L-M-2.5,4,Effie Yurkov,eyurkov6s@hud.gov,+1 (808) 320-5976,970 Northport Pass,Honolulu,US,96805,No,True,Lib,M,2.5,33.465,1.3386,4.35045,Saturday,May,2022
VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,+353 (537) 360-4393,844 Sachs Avenue,Lucan,IR,K78,No,True,Lib,D,2.5,29.785,1.1914,3.87205,Sunday,October,2020
VTV-03546-175,2020-07-31,03384-62101-IY,A-L-2.5,5,Osbert Robins,orobins3o@salon.com,+1 (256) 196-8054,42557 Fallview Plaza,Huntsville,US,35815,Yes,True,Ara,L,2.5,29.785,1.1914,2.68065,Friday,July,2020
VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,agladhillng@stanford.edu,+1 (410) 991-5601,36 Atwood Plaza,Baltimore,US,21290,Yes,True,Ara,D,0.5,5.97,1.194,0.5373,Thursday,October,2021
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,+1 (770) 779-0007,52441 Evergreen Lane,Atlanta,US,30351,No,True,Rob,M,0.5,5.97,1.194,0.3582,Monday,January,2021
VVL-95291-039,2019-04-18,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,senefermm@blog.com,+1 (202) 877-3473,52 Carey Plaza,Washington,US,20051,No,True,Exc,L,0.2,4.455,2.2275,0.49005,Thursday,April,2019
VYD-28555-589,2019-08-13,29814-01459-RC,R-L-0.5,6,Ashbey Tomaszewski,atomaszewskiaj@answers.com,No phone number,7685 Oxford Crossing,Sutton,UK,CT15,Yes,False,Rob,L,0.5,7.17,1.434,0.4302,Tuesday,August,2019
VYP-89830-878,2020-10-04,12715-05198-QU,A-M-2.5,2,Gerard Pirdy,No email,+1 (305) 345-2788,74 Becker Lane,Boca Raton,US,33487,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Sunday,October,2020
VZH-86274-142,2022-05-02,53120-45532-KL,R-L-1,5,Arabella Fransewich,No email,+353 (336) 656-6944,675 Ruskin Road,Kinsealy-Drinan,IR,D17,Yes,True,Rob,L,1.0,11.95,1.195,0.717,Monday,May,2022
VZO-97265-841,2022-07-08,87049-37901-FU,R-M-0.2,4,Bram Revel,brevel2v@fastcompany.com,+1 (585) 775-6952,6168 Westend Plaza,Rochester,US,14652,No,True,Rob,M,0.2,2.985,1.4925,0.1791,Friday,July,2022
WAG-26945-689,2019-10-08,50124-88608-EO,A-M-0.2,5,Vivie Danneil,vdanneilr@mtv.com,+353 (751) 346-0399,5626 Darwin Avenue,Tralee,IR,V92,No,True,Ara,M,0.2,3.375,1.6875,0.30375,Tuesday,October,2019
WAI-89905-069,2022-02-21,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,+1 (360) 578-2262,017 Loeprich Trail,Olympia,US,98506,No,True,Ara,L,0.5,7.77,1.554,0.6993,Monday,February,2022
WAV-38301-984,2021-03-20,62863-81239-DT,A-D-0.5,5,Cassie Pinkerton,cpinkerton85@upenn.edu,+1 (202) 727-7464,5205 Graceland Point,Alexandria,US,22309,No,True,Ara,D,0.5,5.97,1.194,0.5373,Saturday,March,2021
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,ttewelsonnd@cdbaby.com,No phone number,903 Scoville Court,El Paso,US,88553,No,False,Lib,M,0.2,4.365,2.1825,0.56745,Wednesday,July,2022
WBK-62297-910,2021-05-17,25514-23938-IQ,A-D-0.2,2,Monica Fearon,mfearon7h@reverbnation.com,+1 (972) 686-6332,41524 Mandrake Center,Denton,US,76210,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Monday,May,2021
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,No phone number,5 Sherman Drive,Charleston,US,29424,No,False,Rob,D,0.5,5.37,1.074,0.3222,Tuesday,October,2021
WDM-77521-710,2020-10-29,86144-10144-CB,A-M-0.5,2,Itch Norquoy,inorquoyav@businessweek.com,No phone number,1 Welch Court,Minneapolis,US,55458,No,False,Ara,M,0.5,6.75,1.35,0.6075,Thursday,October,2020
WDR-06028-345,2019-08-16,66508-21373-OQ,L-L-1,1,Ingeberg Mulliner,imulliner37@pinterest.com,+44 (331) 777-9556,61 Oak Valley Trail,Birmingham,UK,B40,No,True,Lib,L,1.0,15.85,1.585,2.0605,Friday,August,2019
WDV-73864-037,2022-03-13,66044-25298-TA,L-M-0.5,5,Lawrence Pratt,lpratt57@netvibes.com,No phone number,57 Monterey Avenue,Anchorage,US,99522,Yes,False,Lib,M,0.5,8.73,1.746,1.1349,Sunday,March,2022
WFH-21507-708,2020-04-20,07237-32539-NB,R-D-0.5,1,Delainey Kiddy,dkiddyok@fda.gov,+1 (209) 103-3933,66184 Melby Avenue,Fresno,US,93704,Yes,True,Rob,D,0.5,5.37,1.074,0.3222,Monday,April,2020
WFK-99317-827,2019-06-16,32058-76765-ZL,L-D-2.5,3,Devan Crownshaw,dcrownshawnr@photobucket.com,+1 (610) 576-4733,25669 Spohn Plaza,Allentown,US,18105,No,True,Lib,D,2.5,29.785,1.1914,3.87205,Sunday,June,2019
WFT-16178-396,2020-12-16,33555-01585-RP,R-D-0.2,5,Quintina Heavyside,qheavysidepj@unc.edu,+1 (859) 572-4305,7995 Macpherson Drive,Lexington,US,40515,Yes,True,Rob,D,0.2,2.685,1.3425,0.1611,Wednesday,December,2020
WFV-88138-247,2021-09-25,63411-51758-QC,R-L-1,3,Vernor Pawsey,vpawseyq6@tiny.cc,+1 (478) 568-4944,883 Eagan Point,Macon,US,31205,No,True,Rob,L,1.0,11.95,1.195,0.717,Saturday,September,2021
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,+1 (512) 333-9861,5 Monument Point,Austin,US,78715,Yes,True,Lib,L,0.2,4.755,2.3775,0.61815,Friday,November,2021
WIT-40912-783,2020-09-28,86768-91598-FA,L-D-0.2,4,Trescha Jedrachowicz,tjedrachowicz8d@acquirethisname.com,+1 (512) 635-4547,4019 Hagan Plaza,Austin,US,78737,Yes,True,Lib,D,0.2,3.885,1.9425,0.50505,Monday,September,2020
WJJ-37489-898,2021-04-08,31599-82152-AD,A-M-1,1,Rickie Faltin,rfaltinqb@topsy.com,No phone number,2 Laurel Drive,Portumna,IR,V31,No,False,Ara,M,1.0,11.25,1.125,1.0125,Thursday,April,2021
WJR-51493-682,2021-06-17,87858-83734-RK,L-D-2.5,5,Shermy Moseby,smosebyie@stanford.edu,No phone number,463 Mandrake Terrace,Murfreesboro,US,37131,No,False,Lib,D,2.5,29.785,1.1914,3.87205,Thursday,June,2021
WKB-21680-566,2021-12-17,96612-41722-VJ,A-M-0.5,3,Myrle Dearden,No email,No phone number,06 Scoville Alley,Bayside,IR,D13,No,False,Ara,M,0.5,6.75,1.35,0.6075,Friday,December,2021
WKD-81956-870,2020-09-16,48090-06534-HI,L-D-0.5,3,Waneta Edinborough,wedinborough66@github.io,+1 (516) 445-4950,1 Golden Leaf Hill,Hicksville,US,11854,No,True,Lib,D,0.5,7.77,1.554,1.0101,Wednesday,September,2020
WKL-27981-758,2022-04-08,73699-93557-FZ,A-M-2.5,2,Felice Miell,fmiellbc@spiegel.de,+1 (732) 770-5368,35 Hoepker Pass,New Brunswick,US,8922,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Friday,April,2022
WLL-59044-117,2021-07-23,28476-04082-GR,R-D-1,6,Kipper Boorn,kboorn23@ezinearticles.com,+353 (359) 134-1550,9513 Meadow Ridge Parkway,Listowel,IR,V31,Yes,True,Rob,D,1.0,8.95,0.895,0.537,Friday,July,2021
WMA-34232-850,2021-03-08,53386-94266-LJ,L-D-2.5,4,Terri Lyford,No email,+1 (610) 942-2790,00 Buell Avenue,Allentown,US,18105,Yes,True,Lib,D,2.5,29.785,1.1914,3.87205,Monday,March,2021
WMP-68847-770,2022-02-16,37490-01572-JW,L-L-0.2,1,Vanna Le - Count,vle5n@disqus.com,+1 (864) 694-6658,69128 Ronald Regan Road,Spartanburg,US,29305,No,True,Lib,L,0.2,4.755,2.3775,0.61815,Wednesday,February,2022
WMU-87639-108,2019-02-11,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,cstebbingsi2@drupal.org,+1 (951) 986-4062,6 Green Ridge Drive,Corona,US,92883,Yes,True,Rob,D,0.5,5.37,1.074,0.3222,Monday,February,2019
WNE-73911-475,2020-04-20,61323-91967-GG,L-D-0.5,6,Theo Jacobovitz,tjacobovitziz@cbc.ca,+1 (713) 642-2082,21597 Bonner Pass,Houston,US,77299,No,True,Lib,D,0.5,7.77,1.554,1.0101,Monday,April,2020
WNR-71736-993,2020-02-05,16880-78077-FB,A-D-2.5,6,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,US,79764,No,True,Ara,D,2.5,22.885,0.9154,2.05965,Wednesday,February,2020
WNR-71736-993,2020-02-05,16880-78077-FB,L-D-0.5,4,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,US,79764,No,True,Lib,D,0.5,7.77,1.554,1.0101,Wednesday,February,2020
WOQ-36015-429,2021-09-25,51427-89175-QJ,A-D-0.5,6,Adrian Swaine,No email,+1 (303) 486-9517,95 Straubel Hill,Aurora,US,80044,No,True,Ara,D,0.5,5.97,1.194,0.5373,Saturday,September,2021
WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.2,5,Adrian Swaine,No email,+1 (303) 486-9517,95 Straubel Hill,Aurora,US,80044,No,True,Lib,M,0.2,4.365,2.1825,0.56745,Saturday,September,2021
WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.5,6,Adrian Swaine,No email,+1 (303) 486-9517,95 Straubel Hill,Aurora,US,80044,No,True,Lib,M,0.5,8.73,1.746,1.1349,Saturday,September,2021
